"Vol. 1 & 2","Saffron","Arrow Root","MF DOOM - Doomsday","Benjo - Cherry Blossoms x Inhale"
"Vol. 1 & 2","Arrow Root","Elder Blossoms","King Geedorah feat. Scienz of Live - Next Levels","Spiga & King Ceasar - Ride The Arrow","Masta Ace - Son of Yvonne","Bishop Nehru - Elder Blossoms","Scolla - Roots","Lastletterz - Thankful","Sir Sakeer - Arrow Root","Scooby feat. Eric - We Raise The Sky","KB The Elite - Balance","Nico Segal feat. Malcolm London of Datskat - Musica Mi Vida"
"Vol. 3 & 4","Galangal Root","Coca Leaf","MF DOOM - Dead Bent","MF Grimm - Superhero","Capital STEEZ - Dead On Arrival"
"Vol. 3 & 4","Spikenard","Peach Extract","KMD - Popcorn","NYCk Caution - Wicked","MF Grimm - War paint"
"Vol. 3 & 4","Cinquefoil","Lovage","Prophetix - Sumpthin's Gotta Give"
"Vol. 3 & 4","Hyssop","Meditation","King Geedorah - The Final Hour","MF Grimm - Tick Tick pt. 2"
"Vol. 5 & 6","Pennyroyal","Coffin Nails","Joey Bada$$ - Pennyroyal"
"Vol. 5 & 6","Lavender Buds","Orris Root"
"Vol. 5 & 6","White Willow Bark","Coltsfoot Leaf","Masta Ace - Home Sweet Home (feat. Pav Bundy)","Capital STEEZ - Chicago","Mikey Savage - The Chase"
"Vol. 5 & 6","Orange Blossoms","Patchouly Leaves","B.I. - The Instructor","Ghostface Killah - Underwater"
"Vol. 5 & 6","Coffin Nails","Jasmine Blossoms","MF DOOM feat. Mr. Fantastik - Rapp Snitch Knishes (Rap Snitches)"
"Vol. 5 & 6","Kava Kava Root","Lavendar Buds","MC Paul Barman - Anarchist Bookstore pt. 1","MF Grimm - Stress Box"
"Vol. 5 & 6","Valerian Root","Powder","MC Paul Barman - Anarchist Bookstore pt. 2"
"Vol. 5 & 6","Jasmine Blossoms","Coriander","MF DOOM - Hoe Cakes"
"Vol. 5 & 6","Black Snake Root","Spikenard"
"Vol. 5 & 6","Horehound","All Spice","MF DOOM - Kookies","MF Grimm - Tonight's Show"
"Vol. 5 & 6","Dragon's Blood","Mugwort","MF DOOM - Fig Leaf Bi-Carbonate","MF Grimm - 1000 Degrees"
"Vol. 5 & 6","Myrtle Leaf","Yellow Dock","King Geedorah - The Monster Is Zero"
"Vol. 5 & 6","Patchouly Leaves","Hyssop","MF DOOM feat. Megalon - Operation: Greenbacks"
"Vol. 7 & 8","Safed Musli","Podina","Masta Ace - Slow Down","Joey Bada$$ - Oh, Deer (Beddar Daze)"
"Vol. 7 & 8","Emblica Officinalis","Dragon's Blood Resin"
"Vol. 7 & 8","Licorice","Charnsuka","John Robinson feat. MF DOOM & Invizible Handz - Sorcerers","Benjo - The Villa","Tav-1 - Rejection","Mystery - Bullsh*t","Skrein feat. Tau Rai - Pineapples And Pistachios"
"Vol. 7 & 8","Sarsaparilla","Emblica Officinalis","King Geedorah feat. MF DOOM & Mr. Fantastik - Anti-Matter","M Shah - Affection","Section Sectarian - Majestic West"
"Vol. 7 & 8","Fo Ti","Vinca Rosea","NehruvianDOOM - Coming For You"
"Vol. 7 & 8","Camphor","Vervain","Masta Ace - I Did It","John Robinson - Intro Outside Perspective"
"Vol. 7 & 8","High John","Syrax Gum","Isaiah Rashad - 95"
"Vol. 7 & 8","Mandrake","Arabic Gum"
"Vol. 7 & 8","Devil's Shoestring","White Willow"
"Vol. 7 & 8","Wormwood","Lemon Grass","King Geedorah feat. Trunks - Lockjaw","King Geedorah - One Smart Nigger"
"Vol. 7 & 8","Cedar","Dragon's Blood","John Robinson - The Replenish"
"Vol. 7 & 8","Buckeyes","Nettle Leaves","King Geedorah - Fazers","Masta Ace - Da'Pro"
"Vol. 7 & 8","Chrysanthemum Flowers","Red #40","John Robinson - Expression feat. Tiffany Paige","Twinky - Chrysanthemum Flowers"
"Vol. 9 & 0","Vinca Rosea","Saffron","Hassan Chop - It's No Secret","Haas Spitta - Presents For The Grinch"
"Vol. 9 & 0","Burdock Root","Zatar","John Robinson - Rapslotation","Martin $ky - Crack For The Masses"
"Vol. 9 & 0","Vervain/Metal Flowers","Agrimony","MF DOOM - Beef Rapp","Stashouse - Agrimony"
"Vol. 9 & 0","Bergamont","Galangal Root","NehruvianDOOM - Darkness (HBU)"
"Vol. 9 & 0","Podina","Safed Musli","MF DOOM - ? feat. Kurious","Masta Ace - Crush Hour feat. Pav Bundy","Capital STEEZ - Shooting Star","Akin - Namaste","Yardman - Ma Huang","ScRiBBleS - Secrets"
"Vol. 9 & 0","Untitled (Meditation)","Shallots","King Geedorah - The Fine Print"
"Vol. 9 & 0","Coltsfoot Leaf","Myrrh","King Geedorah feat. Hassan Chop - I Wonder"
"Vol. 9 & 0","Orris Root Powder","Black Snake Root","John Robinson - Black Gold","Masta Ace - In Da Spot (feat. Milani The Artist)","Benjo - The Illest Villain","Red - Dear Everyone"
"Vol. 9 & 0","Passion Flower","Bark","MF DOOM - Still Dope"
"Vol. 9 & 0","Yellow Dock","Orange Blossoms"
"Vol. 9 & 0","Datura Stramonium","Four Thieves Vinegar","MF DOOM - Poo-Putt Platter","Vast Aire - Da Superfriendz","Masta Ace - Me And My Gang","Joey Bada$$ - World Domination","Robby Fame - You Ain't Holding Me Back"
"Vol. 9 & 0","Coca Leaf","Cinquefoil"
"Vol. 9 & 0","Peach Extract","Mandrake","KMD - Peach Fuzz"
"Rare","The M.I.C. (instrumental)","","MF DOOM - The M.I.C."
"Rare","Red And Gold (instrumental)","","MF DOOM - Red And Gold"
"Rare","One In A Million (instrumental)","","Megalon - One In A Million"
"Rare","Ruler Of Day And Night (instrumental)","","Rodan - Ruler of Day And Night"
"Rare","Mineral Kingdom (instrumental)","","Rodan - Mineral Kingdom"
"Rare","Witchcraft 2 (instrumental)","","Rodan - Witchcraft 2"
"Rare","The Finest (instrumental)","","MF DOOM - The Finest"
"Rare","Hey! (instrumental)","","MF DOOM - Hey!"
"Rare","Hoe Cakes (instrumental)","","MF DOOM - Hoe Cakes"
"Rare","Potholderz (instrumental)","","MF DOOM - Potholderz"
"Rare","Impostas (instrumental)","","MF Grimm & MF DOOM - Impostas"
"Rare","Project Jazz (instrumental)","","Hell Razah feat. Talib Kweli & MF DOOM - Project Jazz"
"Rare","Doomage (instrumental)","","Non-Prophets - Doomage"
"Rare","Black Kingz (instrumental, myspace leak)","","Hell Razah - Black Kingz"
"Rare","Space Tech Banana Clip (instrumental)","","Babbletron - Space Tech Banana Clip"
"Rare","Unnamed #1 (Madvillainz Mix)",""
"Rare","Unnamed #2 (Madvillainz Mix)",""
"Rare","Unnamed #3 (Madvillainz Mix)","","John Robinson - Outta Control","NehruvianDOOM - Great Things"
"Rare","Unnamed #4 (Madvillainz Mix)",""
"Rare","Unnamed #5 (Madvillainz Mix)","","NehruvianDOOM - So Alone"
"Rare","Unnamed #6 (Madvillainz Mix)","","John Robinson - Invisible Man"
"KMD","? Plumskinzz (instrumental)","","KMD - Plumskinzz"
"KMD","? Humrush (instrumental)","","KMD - Humrush","Super Chron Flight Brother - Dirtweed"
"KMD","? Sounded Like A Rock (instrumental)","","KMD - Sounded Like A Rock"
"KMD","? Stop Smokin That Shit (instrumental)","","KMD - Stop Smokin That Shit","Disjointed - Tarantulah","Myles Kushman - Smokin' That Shit Freestyle"
"KMD","? Constipated Monkey (instrumental)","","KMD - Constipated Monkey"
"KMD","? Nitty Gritty (instrumental)","","KMD - Nitty Gritty"
"KMD","? Who Me? (instrumental)","","KMD - Who Me?"
"KMD","? Contact Blitt (instrumental)","","KMD - Contact Blitt","Skepsys - Lost In Transaction"
"KMD","? What A Nigga Know? (instrumental)","","KMD - What A Nigga Know?"
"KMD","? Get-U-Now (instrumental)","","KMD - Get-U-Now"
"KMD","? Gasface Refill (instrumental)","","KMD - Gasface Refill"
"Hidden Herbs","* Unnamed ('Angelica' on Hidden Herbs)","","Ghostface Killah feat. MF DOOM - Angels"
"Hidden Herbs","* Unnamed ('Catnip' on Hidden Herbs)","","MF Grimm - Freedom"
"Hidden Herbs","* Unnamed ('Oat Straw' on Hidden Herbs)","","MF DOOM - One Beer (skit)","Masta Killa - E.N.Y. House"
"Hidden Herbs","* Unnamed ('Olive leaf' on Hidden Herbs)","","Monsta Island Czars - Comin' At You"
"Hidden Herbs","* Unnamed ('Peppermint' on Hidden Herbs)","","MF DOOM - Vomitspit","J-PRIMZ - Lemon Juice"
"Hidden Herbs","* Unnamed ('Feverfew' on Hidden Herbs)","","Ghostface Killah - Charlie Brown"
"Hidden Herbs","+ Unnamed ('Cayenne Pepper' on Hidden Herbs)","","MF DOOM - Gumbo"
"Hidden Herbs","+ Unnamed ('Caraway' on Hidden Herbs)","","MF DOOM - Fillet-O-Rapper","John Robinson - Shrink Rap"
"Hidden Herbs","?* Unnamed ('Wolf's Bane' on Hidden Herbs)",""
"Hidden Herbs","?* Unnamed ('Thyme' on Hidden Herbs)",""
"Hidden Herbs","?* Unnamed ('Dandelion' on Hidden Herbs)",""
"Hidden Herbs","+ Unnamed ('Devil's Claw' on Hidden Herbs)",""
